UnitId,CallType,CallFinalDisposition,Address,City,StationArea,Priority,ALSUnit,CallTypeGroup,SupervisorDistrict,NeighborhoodName,RowID,ReactionCategory,Year,Month,Time
B03,Alarms,Fire,200 Block of HOWARD ST,San Francisco,San Francisco,3,False,Alarm,6,Financial District/South Beach,220060312-B03,Prompt,2022,1,AM
E35,Alarms,Fire,200 Block of HOWARD ST,San Francisco,San Francisco,3,True,Alarm,6,Financial District/South Beach,220060312-E35,Prompt,2022,1,AM
T13,Alarms,Fire,200 Block of HOWARD ST,San Francisco,San Francisco,3,False,Alarm,6,Financial District/South Beach,220060312-T13,Prompt,2022,1,AM
87,Medical Incident,Code 2 Transport,0 Block of 12TH ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Mission,220060311-87,Prompt,2022,1,AM
77,Medical Incident,Code 2 Transport,100 Block of OTIS ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Mission,220060310-77,Prompt,2022,1,AM
E03,Medical Incident,Code 2 Transport,FRANKLIN ST/ELLIS ST,San Francisco,San Francisco,3,True,Non Life-threatening,5,Western Addition,220060304-E03,Prompt,2022,1,AM
KM113,Medical Incident,Code 2 Transport,FRANKLIN ST/ELLIS ST,San Francisco,San Francisco,3,False,Non Life-threatening,5,Western Addition,220060304-KM113,Prompt,2022,1,AM
T07,Alarms,Fire,0 Block of LIBERTY ST,San Francisco,San Francisco,3,False,Alarm,8,Mission,220060301-T07,Prompt,2022,1,AM
E07,Alarms,Fire,0 Block of LIBERTY ST,San Francisco,San Francisco,3,True,Alarm,8,Mission,220060301-E07,Prompt,2022,1,AM
B06,Alarms,Fire,0 Block of LIBERTY ST,San Francisco,San Francisco,3,False,Alarm,8,Mission,220060301-B06,Prompt,2022,1,AM
E08,Medical Incident,Cancelled,3RD ST/PERRY ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,South of Market,220060296-E08,Prompt,2022,1,AM
60,Medical Incident,Cancelled,3RD ST/PERRY ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,South of Market,220060296-60,Prompt,2022,1,AM
KM112,Medical Incident,No Merit,700 Block of KEARNY ST,San Francisco,San Francisco,3,False,Non Life-threatening,3,Chinatown,220060291-KM112,Prompt,2022,1,AM
E13,Medical Incident,No Merit,700 Block of KEARNY ST,San Francisco,San Francisco,3,True,Non Life-threatening,3,Chinatown,220060291-E13,Prompt,2022,1,AM
74,Medical Incident,Patient Declined Transport,5700 Block of MISSION ST,San Francisco,San Francisco,3,True,Non Life-threatening,11,Excelsior,220060285-74,Prompt,2022,1,AM
E33,Medical Incident,Patient Declined Transport,5700 Block of MISSION ST,San Francisco,San Francisco,3,True,Non Life-threatening,11,Excelsior,220060285-E33,Prompt,2022,1,AM
E10,Alarms,Fire,3900 Block of WASHINGTON ST,San Francisco,San Francisco,3,True,Alarm,2,Presidio Heights,220060284-E10,Prompt,2022,1,AM
B07,Alarms,Fire,3900 Block of WASHINGTON ST,San Francisco,San Francisco,3,False,Alarm,2,Presidio Heights,220060284-B07,Prompt,2022,1,AM
T10,Alarms,Fire,3900 Block of WASHINGTON ST,San Francisco,San Francisco,3,False,Alarm,2,Presidio Heights,220060284-T10,Prompt,2022,1,AM
T08,Vehicle Fire,Fire,BRANNAN ST/9TH ST,San Francisco,San Francisco,3,False,Fire,6,South of Market,220060272-T08,Delay,2022,1,AM
E29,Vehicle Fire,Fire,BRANNAN ST/9TH ST,San Francisco,San Francisco,3,True,Fire,6,South of Market,220060272-E29,Prompt,2022,1,AM
73,Medical Incident,Code 2 Transport,300 Block of EDDY ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Tenderloin,220060269-73,Prompt,2022,1,AM
E36,Outside Fire,Fire,JESSIE ST/10TH ST,San Francisco,San Francisco,3,True,Fire,6,South of Market,220060266-E36,Prompt,2022,1,AM
T18,Alarms,Fire,1500 Block of 42ND AVE,San Francisco,San Francisco,3,False,Alarm,4,Sunset/Parkside,220060262-T18,Prompt,2022,1,AM
E23,Alarms,Fire,1500 Block of 42ND AVE,San Francisco,San Francisco,3,False,Alarm,4,Sunset/Parkside,220060262-E23,Prompt,2022,1,AM
B08,Alarms,Fire,1500 Block of 42ND AVE,San Francisco,San Francisco,3,False,Alarm,4,Sunset/Parkside,220060262-B08,Prompt,2022,1,AM
E36,Outside Fire,Other,MISSION ST/OTIS ST,San Francisco,San Francisco,3,True,Fire,6,Mission,220060256-E36,Delay,2022,1,AM
70,Medical Incident,Code 2 Transport,0 Block of THOMAS MORE WAY,San Francisco,San Francisco,2,True,Non Life-threatening,7,Lakeshore,220060248-70,Prompt,2022,1,AM
T07,Citizen Assist / Service Call,Unable to Locate,200 Block of POTRERO AV,San Francisco,San Francisco,2,False,Non Life-threatening,10,Mission,220060247-T07,Delay,2022,1,AM
QRV2,Medical Incident,No Merit,0 Block of TURK ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,220060246-QRV2,Prompt,2022,1,AM
63,Medical Incident,No Merit,0 Block of TURK ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,220060246-63,Prompt,2022,1,AM
B02,Medical Incident,Patient Declined Transport,200 Block of TURK ST,San Francisco,San Francisco,3,False,Non Life-threatening,6,Tenderloin,220060238-B02,Prompt,2022,1,AM
63,Medical Incident,No Merit,200 Block of MCALLISTER ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,220060236-63,Delay,2022,1,AM
QRV2,Medical Incident,No Merit,200 Block of MCALLISTER ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,220060236-QRV2,Prompt,2022,1,AM
SCRT6,Other,Patient Declined Transport,700 Block of MARKET ST,San Francisco,San Francisco,1,False,Non Life-threatening,6,Financial District/South Beach,220060232-SCRT6,Prompt,2022,1,AM
56,Medical Incident,Patient Declined Transport,100 Block of FUNSTON AVE,San Francisco,San Francisco,2,True,Non Life-threatening,1,Inner Richmond,220060231-56,Prompt,2022,1,AM
B02,Alarms,Fire,300 Block of VAN NESS AVE,San Francisco,San Francisco,3,False,Alarm,5,Hayes Valley,220060228-B02,Prompt,2022,1,AM
94,Medical Incident,Code 2 Transport,0 Block of COLIN P KELLY JR ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Financial District/South Beach,220060222-94,Prompt,2022,1,AM
62,Medical Incident,Code 2 Transport,800 Block of BRYANT ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,South of Market,220060220-62,Prompt,2022,1,AM
KM104,Medical Incident,Code 2 Transport,800 Block of BRYANT ST,San Francisco,San Francisco,2,False,Non Life-threatening,6,South of Market,220060220-KM104,Delay,2022,1,AM
87,Medical Incident,Patient Declined Transport,100 Block of OTIS ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Mission,220060211-87,Prompt,2022,1,AM
56,Medical Incident,Cancelled,500 Block of JESSIE ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,South of Market,220060210-56,Delay,2022,1,AM
77,Medical Incident,Code 2 Transport,BRADY ST/MARKET ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Mission,220060209-77,Prompt,2022,1,AM
E03,Medical Incident,Code 2 Transport,600 Block of ELLIS ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,220060202-E03,Prompt,2022,1,AM
KM112,Medical Incident,Code 2 Transport,600 Block of ELLIS ST,San Francisco,San Francisco,3,False,Non Life-threatening,6,Tenderloin,220060202-KM112,Prompt,2022,1,AM
KM113,Medical Incident,Code 2 Transport,1500 Block of POLK ST,San Francisco,San Francisco,2,False,Non Life-threatening,3,Nob Hill,220060200-KM113,Prompt,2022,1,AM
QRV2,Medical Incident,Code 2 Transport,6TH ST/MISSION ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,220060198-QRV2,Prompt,2022,1,AM
59,Medical Incident,Code 2 Transport,6TH ST/MISSION ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,220060198-59,Prompt,2022,1,AM
E05,Structure Fire,Fire,SCOTT ST/EDDY ST,San Francisco,San Francisco,3,True,Fire,5,Western Addition,210011788-E05,Prompt,2021,1,PM
B04,Gas Leak (Natural and LP Gases),Fire,2400 Block of WASHINGTON ST,San Francisco,San Francisco,3,False,Potentially Life-Threatening,2,Pacific Heights,212972098-B04,Prompt,2021,10,PM
E36,Traffic Collision,Unable to Locate,100 Block of 7TH ST,San Francisco,San Francisco,3,True,Potentially Life-Threatening,6,South of Market,220060194-E36,Delay,2022,1,AM
73,Medical Incident,Code 2 Transport,900 Block of MISSION ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,220060179-73,Prompt,2022,1,AM
QRV2,Medical Incident,Code 2 Transport,900 Block of MISSION ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,220060179-QRV2,Delay,2022,1,AM
E05,Outside Fire,Fire,1500 Block of FILLMORE ST,San Francisco,San Francisco,3,True,Fire,5,Western Addition,220060178-E05,Prompt,2022,1,AM
RC1,Medical Incident,Code 2 Transport,800 Block of UNION ST,San Francisco,San Francisco,3,True,Non Life-threatening,3,Russian Hill,220060171-RC1,Delay,2022,1,AM
KM113,Medical Incident,Unable to Locate,0 Block of COLIN P KELLY JR ST,San Francisco,San Francisco,2,False,Non Life-threatening,6,Financial District/South Beach,220060165-KM113,Prompt,2022,1,AM
SCRT6,Medical Incident,Unable to Locate,1500 Block of MISSION ST,San Francisco,San Francisco,1,False,Non Life-threatening,6,Mission,220060161-SCRT6,Prompt,2022,1,AM
70,Medical Incident,Code 2 Transport,1600 Block of 17TH AV,San Francisco,San Francisco,3,True,Non Life-threatening,7,Inner Sunset,220060150-70,Prompt,2022,1,AM
E22,Medical Incident,Code 2 Transport,1600 Block of 17TH AV,San Francisco,San Francisco,3,True,Non Life-threatening,7,Inner Sunset,220060150-E22,Prompt,2022,1,AM
52,Medical Incident,Code 2 Transport,200 Block of HENRY ST,San Francisco,San Francisco,2,True,Non Life-threatening,8,Castro/Upper Market,220060145-52,Prompt,2022,1,AM
E17,Medical Incident,Code 2 Transport,3RD ST/NEWCOMB AV,San Francisco,San Francisco,3,True,Non Life-threatening,10,Bayview Hunters Point,220060130-E17,Prompt,2022,1,AM
62,Medical Incident,Patient Declined Transport,200 Block of SAN JOSE AVE,San Francisco,San Francisco,2,True,Non Life-threatening,8,Mission,220060129-62,Prompt,2022,1,AM
B04,Alarms,Fire,1300 Block of HYDE ST,San Francisco,San Francisco,3,False,Alarm,3,Russian Hill,220060123-B04,Prompt,2022,1,AM
T02,Alarms,Fire,1300 Block of HYDE ST,San Francisco,San Francisco,3,False,Alarm,3,Russian Hill,220060123-T02,Prompt,2022,1,AM
63,Medical Incident,Code 2 Transport,5700 Block of MISSION ST,San Francisco,San Francisco,2,True,Non Life-threatening,11,Excelsior,220060121-63,Prompt,2022,1,AM
E28,Medical Incident,Code 2 Transport,1300 Block of GRANT AVE,San Francisco,San Francisco,3,False,Non Life-threatening,3,North Beach,220060100-E28,Prompt,2022,1,AM
74,Medical Incident,Code 2 Transport,1300 Block of GRANT AVE,San Francisco,San Francisco,3,True,Non Life-threatening,3,North Beach,220060100-74,Prompt,2022,1,AM
KM112,Medical Incident,Code 2 Transport,1800 Block of PINE ST,San Francisco,San Francisco,E,False,Non Life-threatening,2,Pacific Heights,220060082-KM112,Prompt,2022,1,AM
RC2,Medical Incident,Code 2 Transport,1800 Block of PINE ST,San Francisco,San Francisco,E,True,Non Life-threatening,2,Pacific Heights,220060082-RC2,Prompt,2022,1,AM
E38,Medical Incident,Code 2 Transport,1800 Block of PINE ST,San Francisco,San Francisco,E,True,Non Life-threatening,2,Pacific Heights,220060082-E38,Prompt,2022,1,AM
B02,Alarms,Fire,900 Block of HOWARD ST,San Francisco,San Francisco,3,False,Alarm,6,South of Market,220060080-B02,Prompt,2022,1,AM
T01,Alarms,Fire,900 Block of HOWARD ST,San Francisco,San Francisco,3,False,Alarm,6,South of Market,220060080-T01,Prompt,2022,1,AM
E08,Alarms,Fire,900 Block of HOWARD ST,San Francisco,San Francisco,3,True,Alarm,6,South of Market,220060080-E08,Prompt,2022,1,AM
KM104,Medical Incident,Code 2 Transport,2800 Block of MISSION ST,San Francisco,San Francisco,3,False,Non Life-threatening,9,Mission,220060079-KM104,Prompt,2022,1,AM
87,Medical Incident,Other,JACKSON ST/STOCKTON ST,San Francisco,San Francisco,3,True,Non Life-threatening,3,Chinatown,220060075-87,Delay,2022,1,AM
T03,Medical Incident,Other,JACKSON ST/STOCKTON ST,San Francisco,San Francisco,3,False,Non Life-threatening,3,Chinatown,220060075-T03,Delay,2022,1,AM
73,Medical Incident,Patient Declined Transport,800 Block of BRYANT ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,South of Market,220060074-73,Prompt,2022,1,AM
59,Medical Incident,Code 2 Transport,1100 Block of VAN NESS AVE,San Francisco,San Francisco,2,True,Non Life-threatening,5,Western Addition,220060073-59,Prompt,2022,1,AM
E41,Outside Fire,Fire,MINNA ST/NEW MONTGOMERY ST,San Francisco,San Francisco,3,False,Fire,6,Financial District/South Beach,220060071-E41,Prompt,2022,1,AM
T09,Alarms,Fire,1700 Block of 20TH ST,San Francisco,San Francisco,3,False,Alarm,10,Potrero Hill,220060068-T09,Prompt,2022,1,AM
B10,Alarms,Fire,1700 Block of 20TH ST,San Francisco,San Francisco,3,False,Alarm,10,Potrero Hill,220060068-B10,Prompt,2022,1,AM
E29,Alarms,Fire,1700 Block of 20TH ST,San Francisco,San Francisco,3,True,Alarm,10,Potrero Hill,220060068-E29,Prompt,2022,1,AM
KM104,Medical Incident,Code 2 Transport,1100 Block of VAN NESS AVE,San Francisco,San Francisco,2,False,Non Life-threatening,5,Western Addition,220060067-KM104,Prompt,2022,1,AM
E41,Medical Incident,Fire,1100 Block of STOCKTON ST,San Francisco,San Francisco,3,False,Non Life-threatening,3,Chinatown,220060062-E41,Delay,2022,1,AM
E03,Medical Incident,Fire,1100 Block of STOCKTON ST,San Francisco,San Francisco,3,True,Non Life-threatening,3,Chinatown,220060062-E03,Prompt,2022,1,AM
E37,Medical Incident,Patient Declined Transport,1000 Block of POTRERO AVE,San Francisco,San Francisco,2,True,Non Life-threatening,9,Potrero Hill,220060061-E37,Prompt,2022,1,AM
E08,Medical Incident,Cancelled,600 Block of 4TH ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,South of Market,220060057-E08,Prompt,2022,1,AM
94,Medical Incident,Code 2 Transport,1300 Block of 25TH AVE,San Francisco,San Francisco,2,True,Non Life-threatening,4,Sunset/Parkside,220060053-94,Prompt,2022,1,AM
E22,Medical Incident,Code 2 Transport,1300 Block of 25TH AVE,San Francisco,San Francisco,2,True,Non Life-threatening,4,Sunset/Parkside,220060053-E22,Prompt,2022,1,AM
E32,Medical Incident,Code 2 Transport,100 Block of BACHE ST,San Francisco,San Francisco,2,True,Non Life-threatening,9,Bernal Heights,220060051-E32,Prompt,2022,1,AM
E22,Medical Incident,Code 2 Transport,100 Block of BACHE ST,San Francisco,San Francisco,2,True,Non Life-threatening,9,Bernal Heights,220060051-E22,Delay,2022,1,AM
56,Medical Incident,Code 2 Transport,100 Block of BACHE ST,San Francisco,San Francisco,2,True,Non Life-threatening,9,Bernal Heights,220060051-56,Prompt,2022,1,AM
E31,Alarms,Fire,429-A 6TH AV,San Francisco,San Francisco,3,True,Alarm,1,Inner Richmond,220060044-E31,Prompt,2022,1,AM
T10,Alarms,Fire,429-A 6TH AV,San Francisco,San Francisco,3,False,Alarm,1,Inner Richmond,220060044-T10,Prompt,2022,1,AM
B07,Alarms,Fire,429-A 6TH AV,San Francisco,San Francisco,3,False,Alarm,1,Inner Richmond,220060044-B07,Prompt,2022,1,AM
E28,Structure Fire,Fire,400 Block of DAVIS CT,San Francisco,San Francisco,3,False,Fire,3,Financial District/South Beach,220060039-E28,Prompt,2022,1,AM
B01,Structure Fire,Fire,400 Block of DAVIS CT,San Francisco,San Francisco,3,False,Fire,3,Financial District/South Beach,220060039-B01,Prompt,2022,1,AM
D2,Structure Fire,Fire,400 Block of DAVIS CT,San Francisco,San Francisco,3,False,Fire,3,Financial District/South Beach,220060039-D2,Prompt,2022,1,AM
E02,Structure Fire,Fire,400 Block of DAVIS CT,San Francisco,San Francisco,3,True,Fire,3,Financial District/South Beach,220060039-E02,Prompt,2022,1,AM
E13,Structure Fire,Fire,400 Block of DAVIS CT,San Francisco,San Francisco,3,True,Fire,3,Financial District/South Beach,220060039-E13,Prompt,2022,1,AM
B03,Structure Fire,Fire,400 Block of DAVIS CT,San Francisco,San Francisco,3,False,Fire,3,Financial District/South Beach,220060039-B03,Prompt,2022,1,AM
T13,Structure Fire,Fire,400 Block of DAVIS CT,San Francisco,San Francisco,3,False,Fire,3,Financial District/South Beach,220060039-T13,Prompt,2022,1,AM
RS1,Structure Fire,Fire,400 Block of DAVIS CT,San Francisco,San Francisco,3,False,Fire,3,Financial District/South Beach,220060039-RS1,Delay,2022,1,AM
T02,Structure Fire,Fire,400 Block of DAVIS CT,San Francisco,San Francisco,3,False,Fire,3,Financial District/South Beach,220060039-T02,Prompt,2022,1,AM
73,Medical Incident,Code 2 Transport,1100 Block of VAN NESS AVE,San Francisco,San Francisco,2,True,Non Life-threatening,5,Western Addition,220060037-73,Prompt,2022,1,AM
T03,Medical Incident,Code 3 Transport,400 Block of TURK ST,San Francisco,San Francisco,E,False,Non Life-threatening,6,Tenderloin,220060034-T03,Delay,2022,1,AM
E08,Medical Incident,Code 2 Transport,400 Block of 7TH ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,South of Market,220060016-E08,Delay,2022,1,AM
72,Medical Incident,Code 2 Transport,400 Block of 7TH ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,South of Market,220060016-72,Prompt,2022,1,AM
E38,Medical Incident,Code 2 Transport,1600 Block of BUSH ST,San Francisco,San Francisco,2,True,Non Life-threatening,2,Western Addition,220060013-E38,Prompt,2022,1,AM
E35,Medical Incident,Code 2 Transport,FREMONT ST/NATOMA ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Financial District/South Beach,220060011-E35,Prompt,2022,1,AM
77,Medical Incident,Code 2 Transport,FREMONT ST/NATOMA ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Financial District/South Beach,220060011-77,Prompt,2022,1,AM
E21,Structure Fire,Fire,400 Block of STANYAN ST,San Francisco,San Francisco,3,True,Fire,1,Lone Mountain/USF,221220776-E21,Delay,2022,5,AM
E03,Citizen Assist / Service Call,Fire,400 Block of ELLIS ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,220193496-E03,Delay,2022,1,PM
54,Medical Incident,Code 2 Transport,100 Block of EDDY ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Tenderloin,221220219-54,Delay,2022,5,AM
B03,Alarms,Fire,600 Block of KING ST,San Francisco,San Francisco,3,False,Alarm,10,Mission Bay,222000830-B03,Delay,2022,7,AM
E32,Outside Fire,Fire,SAINT MARYS AV/SAN JOSE AV,San Francisco,San Francisco,3,False,Fire,8,Outer Mission,222000807-E32,Prompt,2022,7,AM
E20,Electrical Hazard,Fire,KIRKHAM ST/38TH AV,San Francisco,San Francisco,3,True,Potentially Life-Threatening,4,Sunset/Parkside,212972057-E20,Prompt,2021,10,PM
E03,Medical Incident,Code 3 Transport,600 Block of ELLIS ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,210010628-E03,Prompt,2021,1,AM
T01,Alarms,Fire,0 Block of 6TH ST,San Francisco,San Francisco,3,False,Alarm,6,South of Market,221220058-T01,Delay,2022,5,AM
64,Medical Incident,Cancelled,0 Block of 7TH ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,222000472-64,Prompt,2022,7,AM
E25,Other,Fire,PENNSYLVANIA AV/CESAR CHAVEZ ST,San Francisco,San Francisco,3,True,Non Life-threatening,10,Bayview Hunters Point,220193389-E25,Prompt,2022,1,PM
E38,Structure Fire,Fire,BUCHANAN ST/PINE ST,San Francisco,San Francisco,3,False,Fire,5,Pacific Heights,211131109-E38,Delay,2021,4,AM
